Date,MMAX,AAPL,AMZN,GOOGL,MCD,GM,TSLA,PFE,SBUX,TWTR,VZ,WYNN,KHC,JNJ,HST,HLT,FDX,DPZ,SP500,DJIA,VIXCLS,DEXJPUS,DEXUSUK,DEXUSEU
92,30.02980232,40.16321182,55.26399994,1033.040039,149.0524902,38.79405212,66.30599976,27.92994499,49.83557892,20.62000084,39.23001099,138.4509888,62.05458832,123.0064011,17.27819061,70.92560577,213.1799011,175.234024,2575.26,23377.24,10.18,113.63,1.3281,1.1648
93,30.02168465,39.6523819,55.18399811,1042.599976,148.5702667,38.92944336,64.21600342,28.08926964,50.09912872,20.61000061,39.19723129,142.262146,62.35148621,123.5093002,17.42835999,71.08259583,212.8494568,169.7281036,2579.36,23435.01,10.2,114.04,1.3257,1.1618
94,29.86735153,39.94225311,54.71099854,1042.969971,150.1151733,38.45105362,59.85200119,28.24859619,49.86284256,19.70999908,38.89401245,140.8540802,62.61631393,123.4651871,17.18985367,71.08259583,212.6984711,170.5323944,2579.85,23516.26,9.93,113.84,1.3068,1.1672
95,29.50993729,40.98529053,55.58000183,1049.98999,150.6063385,38.21638107,61.2179985,28.32029724,50.91699982,19.89999962,38.86123657,140.8916168,62.59224319,123.5975647,17.34002304,71.78910828,211.6976776,170.3888092,2587.84,23539.19,9.14,114.25,1.3067,1.1616
96,30.42781639,41.4010849,56.03300095,1042.680054,151.8744202,38.03585434,60.55599976,28.13707352,51.40771866,19.38999939,37.31236267,142.111969,61.78977203,123.3151779,17.48135757,72.01480103,208.5917206,166.0988617,2591.13,23548.42,9.4,113.9,1.3145,1.16
97,30.15164948,41.5341301,56.15850067,1052.390015,152.4994965,37.63871002,61.20999908,28.16893578,51.99840546,19.65999985,37.34513855,142.8629303,62.73669052,123.3240509,17.48135757,71.24942017,208.7899933,162.881485,2590.64,23557.23,9.89,113.9,1.3152,1.1577
98,30.63088608,41.87390518,56.64400101,1058.290039,151.9011993,38.00877762,60.87799835,28.15299988,52.62543869,19.59000015,37.25498962,143.4261322,63.86014557,124.6916504,17.83469582,71.53396606,208.1669159,161.5504913,2594.38,23563.36,9.78,113.62,1.3108,1.1591
99,30.38720703,41.78837585,56.45650101,1047.719971,149.1328888,38.00877762,60.59799957,28.29770851,52.12562943,19.89999962,36.93538284,144.1771545,63.72371674,123.8358002,17.6668644,70.69991302,205.2780304,165.8594818,2584.62,23461.94,10.5,113.4,1.3133,1.1648
100,30.85831642,41.65006638,56.26750183,1044.150024,147.873703,38.50521088,60.59799957,28.28162956,51.83482361,20.31999969,36.77967072,144.5901642,63.97248077,123.1387405,17.65802574,71.32790375,205.948349,165.9743958,2582.3,23422.21,11.29,0,0,0
101,30.59027863,41.48315811,56.45849991,1041.199951,149.4632874,39.32659149,63.08000183,28.37810516,51.47132492,20.17000008,36.67313766,145.7259979,64.07680511,123.3151779,17.69336319,71.25922394,209.0448761,165.6871033,2584.84,23439.7,11.5,113.62,1.3101,1.1656
102,30.45218658,40.8560257,56.84199905,1041.640015,150.1240997,38.81209946,61.74000168,28.44241142,51.73487091,20.04999924,36.23880386,144.1865234,63.699646,123.0769958,17.64035797,71.54379272,207.6381989,168.2055359,2578.87,23409.47,11.59,113.5,1.3128,1.1764
103,30.71211052,40.31713867,56.33449936,1036.410034,149.4186707,38.6857338,62.25999832,28.42633629,51.79880905,19.90999985,36.14865112,142.7926636,63.21816254,122.7329102,17.45485687,72.00498199,202.4553223,168.3012695,2564.62,23271.28,13.13,113.15,1.3165,1.1794
104,31.77619362,40.79880142,56.86449814,1048.469971,150.1062622,39.35366058,62.5,28.58711815,52.29214096,20.36000061,36.68952942,144.2807159,64.45170593,122.5299301,17.64035797,72.78176117,205.7217865,169.9387054,2585.64,23458.36,11.76,112.89,1.3197,1.1772
105,32.0198822,40.57227707,56.49399948,1035.890015,148.8828583,39.60639191,63.00999832,28.43437195,52.00893784,20.76000023,37.22220612,143.4142456,64.41125488,121.7623062,17.56969261,72.87025452,203.9186096,171.0686188,2578.85,23358.24,11.43,111.98,1.3222,1.1799
106,32.36914825,40.53173447,56.31549835,1034.660034,149.0703583,40.50899887,61.7480011,28.41828918,51.89930725,21.12999916,37.86142731,147.8217926,64.65394592,121.7005081,17.40185547,73.06692505,205.0986938,170.2259979,2582.14,23430.33,10.65,112.49,1.3241,1.1741
107,32.60470963,41.28524399,56.97449875,1050.300049,150.2937927,40.59023666,63.56200027,28.57103729,52.31040573,21.87999916,37.84504318,149.3380737,64.71864319,122.062294,17.48135757,74.37467957,205.1647949,169.3737793,2599.03,23590.83,9.73,112.46,1.3232,1.1741
108,32.75904465,41.71922302,57.80799866,1051.920044,150.9635468,39.97646332,62.52000046,28.48260307,52.20077896,22.27000046,38.59898376,149.4510651,64.56495667,121.135849,17.47252464,74.41400146,205.6462555,169.0577393,2597.08,23526.18,9.88,111.62,1.3291,1.1789
109,32.72655487,41.72160721,59.29999924,1056.52002,151.0171204,40.12990189,63.11000061,28.53084755,51.89017105,22.42000008,38.52523422,150.1385651,64.51642609,121.7711029,17.49019051,74.49266815,204.8627014,169.8142395,2602.42,23557.99,9.67,111.54,1.3336,1.1936
110,31.74370384,41.51177216,59.79150009,1072.01001,150.8831482,39.86814499,63.36199951,28.53084755,51.07711029,21.81999969,39.05791855,149.2626953,64.3950882,122.5967331,17.31352615,74.72865295,205.6840057,167.1139069,2601.42,23580.78,9.87,111,1.3333,1.1911
111,32.47475815,41.26854706,59.68000031,1063.290039,153.0085449,40.5451088,63.50999832,28.82024956,51.7622757,21.82999992,40.00854874,148.3303528,63.88549423,124.3011856,17.18985367,74.85647583,206.2882233,164.9785309,2627.04,23836.71,10.03,111.13,1.3231,1.1878
112,31.47565651,40.4125061,58.06349945,1037.380005,152.1959076,39.54321671,61.50799942,29.10965538,52.53878784,20.79000092,40.8936348,146.9835815,65.59222412,124.1147385,17.37536049,75.27927399,213.2931824,171.5665741,2626.07,23940.68,10.7,111.75,1.3436,1.1858
113,31.32132912,40.97763824,58.83750153,1036.170044,154.4866333,38.89332962,61.77000046,29.14985466,52.82199478,20.57999992,41.70493698,148.8765564,65.81872559,123.6886444,17.48135757,76.26255035,218.5138702,178.2599487,2647.58,24272.35,11.28,112.3,1.3506,1.1898
114,31.76807404,40.78688812,58.11750031,1025.069946,155.2951508,38.62255478,61.30599976,29.22220802,52.36521912,20.70999908,41.9999733,149.7524109,65.68930054,124.2656555,17.23402405,75.95774078,217.9285583,176.7853088,2642.22,24231.59,11.43,111.88,1.3505,1.191
115,31.84117889,40.48881531,56.69749832,1011.869995,153.3008118,38.85722733,61.04000092,28.98906898,53.68074417,20.39999962,42.38513565,148.8671722,66.26360321,123.4045715,17.54319382,76.36088562,225.6793518,179.657959,2639.44,24290.05,11.68,112.8,1.3465,1.1848
116,31.78431511,40.45066452,57.07849884,1019.599976,155.4029541,38.63158035,60.74000168,28.64339066,54.21062088,20.77000046,41.72952652,150.1667938,65.22823334,123.9904556,17.42835999,76.33136749,222.2335052,177.6279449,2629.57,24180.64,11.33,112.76,1.345,1.182
117,31.82493401,40.3004303,57.61750031,1032.719971,155.8431244,38.04488373,62.65200043,28.58711815,54.15579987,21.09000015,41.53284836,148.6599884,65.10690308,125.2244186,17.32235718,75.46609497,223.1681519,173.48172,2629.27,24140.91,11.02,112.32,1.3382,1.1788
118,32.14984512,40.37436676,57.98949814,1044.569946,155.3311005,38.27259445,62.2480011,28.53888321,54.02790451,21.01000023,41.31977081,149.6676483,64.19285583,124.2923203,17.35769272,75.98722839,225.9153748,171.8921356,2636.98,24211.48,10.16,112.7,1.3432,1.179
119,32.88900757,40.38627625,58.09999847,1049.380005,155.5466766,38.27259445,63.02600098,28.73182106,53.54372025,21.10000038,41.86883926,150.2515411,63.48106003,124.8071747,17.52552605,77.06884003,227.7412415,176.1054382,2651.5,24329.16,9.58,113.55,1.3367,1.1761
120,32.8727684,41.173172,58.44599915,1051.969971,155.6365356,37.95379639,65.78199768,29.10965538,53.9639473,22.04999924,42.48347473,154.6967621,63.39206696,125.2954636,17.51669502,76.17404938,225.735611,173.2806091,2659.99,24386.03,9.34,113.34,1.3363,1.1802
121,34.21302414,40.94187546,58.25400162,1048.77002,154.7201996,37.8262825,68.20600128,29.40710258,54.14665985,21.64999962,43.58982086,152.860321,63.86120987,126.591568,17.53436089,75.71191406,226.5775909,172.9454346,2664.11,24504.8,9.92,113.62,1.3323,1.1725
122,34.18052292,41.07779694,58.20650101,1051.390015,155.9060364,37.70788574,67.80599976,29.45533562,54.34764099,21.65999985,43.34396362,155.2524414,64.12814331,126.8489761,17.53436089,75.46609497,228.9616394,172.8497009,2662.85,24585.43,10.18,113.19,1.3365,1.1762
123,34.06680679,41.06586456,58.71300125,1057.469971,155.5377045,37.17050552,67.57800293,29.31063652,54.53948975,22.57999992,42.89323425,155.3936768,63.88549423,125.7481766,17.47252464,74.74830627,225.6315765,175.2209473,2652.01,24508.66,10.49,112.56,1.344,1.1778
124,34.13179016,41.48315811,58.95700073,1072,156.3641968,37.29801559,68.69000244,29.90552521,53.25137711,22.22999954,43.16366959,156.3637238,64.33846283,126.4672699,17.79052734,75.80040741,227.0979614,177.6401825,2675.81,24651.74,9.42,112.68,1.3316,1.1778
125,34.91970062,42.06735229,59.52899933,1085.089966,156.4899445,38.39099884,67.77400208,29.84925652,53.01385498,24.68000031,43.63898087,155.5161438,64.20095062,125.8813629,18.17919731,76.78367615,228.8575745,178.5617676,2690.16,24792.2,9.53,112.4,1.3398,1.1804
126,34.77131271,41.61907196,59.36899948,1079.780029,155.7623138,38.70067596,66.22000122,29.69651031,52.99558258,25.07999992,43.29479599,156.4673157,63.51339722,125.8636017,17.91419792,76.50836945,229.4535675,179.5793762,2681.47,24754.75,10.03,112.98,1.3356,1.1822
127,34.23547363,41.57376862,58.88100052,1073.560059,154.6663055,38.72799683,65.79599762,29.31063652,52.73977661,25.20000076,43.24561691,159.1137238,62.59127045,125.3132095,17.71102524,77.03933716,237.5233459,176.276947,2679.25,24726.65,9.72,113.29,1.3408,1.1881
128,34.58995438,41.73114395,58.73799896,1070.849976,154.37883,38.40010452,66.33200073,29.13377762,52.60275269,25.04999924,43.44229507,158.6993256,62.99571609,125.2244186,17.71102524,78.0422821,236.6719055,180.8561707,2684.57,24782.29,9.62,113.42,1.3372,1.1872
129,34.76306915,41.73114395,58.41799927,1068.859985,153.9925385,38.27259445,65.04000092,29.05337906,52.34695053,24.45999908,43.58982086,157.9835968,63.28690338,124.3899155,17.79052734,78.02261353,236.5299988,185.1570435,2683.34,24754.06,9.9,113.3,1.3379,1.1839
130,34.73833847,40.67242813,58.83800125,1065.849976,153.8757629,38.0722084,63.45800018,29.10965538,52.20077896,24.26000023,43.61440659,158.802948,63.18177414,124.3632889,17.82586098,78.0422821,236.170517,182.7569733,2680.5,24746.21,10.25,113.2,1.3369,1.1867
131,34.7136116,40.67958069,59.11299896,1060.199951,155.1154938,37.6259079,62.32799911,29.20612717,52.31954575,24.22999954,43.66356659,160.300354,63.07661438,124.789444,17.79936028,78.80921936,236.5394592,182.9490204,2682.62,24774.3,10.47,113.28,1.3403,1.1902
132,34.63941574,40.79403305,59.30500031,1055.949951,155.5018005,37.68967056,63.0719986,29.23828125,52.81286621,24.30999947,43.78650284,158.6710815,63.02807999,124.780571,17.99614143,79.10420227,234.9217224,182.3826141,2687.54,24837.51,10.18,112.85,1.345,1.1952
133,34.49103546,40.35289764,58.4734993,1053.400024,154.6213837,37.33444595,62.27000046,29.11769867,52.46572113,24.01000023,43.3767395,158.7746735,62.89864349,124.0348587,17.75464249,78.524086,236.075882,181.4033813,2673.61,24719.22,11.04,112.69,1.3529,1.2022
134,35.38957977,41.07541656,59.45050049,1073.209961,155.6095886,38.0722084,64.10600281,29.29455757,52.64841843,24.51000023,43.86844635,154.7344513,62.30008698,123.5998764,17.83514214,78.34708405,243.7010345,179.4642181,2695.81,24824.01,9.77,112.18,1.3596,1.205
135,35.32363129,41.06824493,60.20999908,1091.52002,154.9537964,39.00124741,63.45000076,29.51161194,53.6350708,24.45000076,42.96699142,153.0580902,62.29200745,124.780571,17.7725296,79.49752045,246.7472382,183.9954224,2713.06,24922.68,9.15,112.28,1.3522,1.203
136,35.15051651,41.25900269,60.47949982,1095.76001,156.0407562,40.20352173,62.92399979,29.57593155,53.83605576,23.98999977,43.10630035,153.8868256,63.01998138,124.7716827,17.72780991,78.90755463,250.5882111,189.400238,2723.99,25075.13,9.22,112.78,1.3539,1.2064
137,35.39781952,41.72875214,61.45700073,1110.290039,156.3551636,40.08511734,63.31600189,29.63220406,54.45727158,24.31999969,43.00796509,154.9134064,62.96335983,125.8014603,17.76358604,77.96360779,251.5721283,192.2899323,2743.15,25295.87,9.22,113.18,1.3562,1.2039
138,37.92035294,41.57376862,62.34349823,1114.209961,156.247345,40.27639389,67.28199768,29.30259132,54.18320084,24.59000015,42.93420029,152.8508911,63.48106003,125.9612579,18.23763657,79.58600616,254.1642456,195.467514,2747.71,25283,9.52,113.08,1.3566,1.1973
139,38.24185944,41.56899643,62.63499832,1112.790039,155.8970337,40.1215477,66.73799896,29.27044296,54.0644455,24.17000008,42.77671814,153.8868256,63.59431458,127.9586716,18.28236198,80.55944824,253.3033447,198.4435577,2751.29,25385.8,10.08,112.57,1.3518,1.1922
140,38.80241776,41.55945587,62.71649933,1110.140015,155.8700867,39.16519547,66.95999908,29.31867218,54.64912415,24.25,42.84303284,152.5683746,63.00380325,127.8077621,18.47019005,80.28413391,253.5493774,192.0882874,2748.23,25369.13,9.82,111.48,1.3513,1.1958
141,40.40166473,41.7955246,63.83399963,1112.050049,155.7623138,40.2490654,67.58999634,29.39102745,54.81356812,24.35000038,43.19114304,153.0392456,62.38905334,128.535675,18.39863396,81.68037415,256.5577393,201.4580231,2767.56,25574.73,9.88,111.35,1.3543,1.2035
142,42.25645065,42.22711945,65.26000214,1130.650024,155.9240112,40.13976288,67.2440033,29.37495041,55.17898941,25.40999985,42.98394012,155.9022522,62.56700134,129.3967896,18.21080399,82.5456543,257.1822205,202.7060089,2786.24,25803.19,10.16,111.23,1.3689,1.213
143,42.46255112,42.01251602,65.24299622,1130.699951,156.0227661,40.2490654,68.01200104,29.42318916,55.32514954,24.65999985,42.81817245,158.9065247,63.61046982,130.3733368,18.17502785,82.00486755,255.0345306,200.9203949,2776.42,25792.86,11.66,110.74,1.3774,1.2244
144,42.98189163,42.70640945,64.75,1139.099976,157.1905975,40.10334015,69.43199921,29.88945007,55.41651154,24.55999947,42.86790085,163.4836121,64.76717377,130.4798584,18.72063828,82.62430573,256.8415833,199.5763855,2802.56,26115.65,11.91,110.81,1.3824,1.2229
145,42.87472916,42.74456024,64.66600037,1135.969971,156.8223114,39.94849014,68.91400146,29.73670769,55.8093338,24.04000092,42.72699356,165.2635498,64.12004089,130.4265747,18.33602524,82.5456543,257.4943542,202.4756165,2798.03,26017.81,12.22,110.88,1.3889,1.2238
146,43.37758636,42.55379486,64.72899628,1143.5,158.2147217,39.30181885,70.0039978,29.69651031,55.96464157,23.65999985,43.02537918,169.1813354,64.43553162,130.8171997,18.53280258,84.05989838,259.5188904,205.000412,2810.3,26071.72,11.27,110.56,1.3857,1.2238
147,43.82273865,42.20565796,66.3655014,1164.160034,158.2955627,39.42933273,70.31199646,29.68848228,56.10168076,23.31999969,44.31009293,183.8637085,64.84806061,131.5096436,18.61330414,84.33521271,259.1120605,207.6404114,2832.97,26214.6,11.03,111.15,1.3944,1.223
148,44.56465149,42.2151947,68.1269989,1176.170044,158.83461,39.51129913,70.55799866,29.60004616,56.3574791,22.75,44.11945343,183.6000061,64.92894745,125.907959,19.05157661,85.08249664,257.3429565,210.7892609,2839.13,26210.81,11.1,110.46,1.3968,1.2277
149,43.66610336,41.5427742,67.87550354,1171.290039,158.2147217,40.22173691,69.1780014,29.68848228,55.57181931,22.37000084,44.94001389,188.9022369,64.59732056,126.1210327,19.04263496,84.35488129,255.8198395,209.9732513,2837.54,26252.12,11.47,109.15,1.4198,1.239
150,43.83098984,40.80118942,68.89749908,1182.140015,157.8015137,39.31092072,67.52799988,29.92964554,55.31602097,22.15999985,44.99803543,188.9210968,64.4436264,128.1894226,18.93530083,85.18082428,253.577713,210.5588989,2839.25,26392.79,11.58,108.7,1.4264,1.2488
151,45.29008865,40.89657211,70.10250092,1187.560059,160.2269745,39.61149216,68.56999969,31.36061859,52.97730255,24.27000046,45.35443115,169.7934875,64.2171402,129.0150757,18.99791145,86.22309113,254.3440094,208.1108398,2872.87,26616.71,11.08,108.38,1.4179,1.2422
152,45.43023682,40.0500679,70.88400269,1186.47998,159.6969452,39.18340683,69.90599823,31.36864471,52.09114838,25.18000031,44.86541748,153.9621735,63.43252945,127.5502777,18.7385273,85.81993866,253.2466125,206.7188873,2853.53,26439.48,13.84,109.12,1.4042,1.2352
153,45.3230629,39.81400299,71.89099884,1177.369995,154.9447937,38.89194489,69.16400146,30.38788414,52.24645996,25.62000084,44.67478561,161.4116364,63.49723053,126.4406281,18.63119125,84.96451569,247.3527222,207.3140259,2822.43,26076.89,14.79,108.9,1.4124,1.239
154,45.50442505,39.92368698,72.54450226,1182.219971,153.7410583,38.62781143,70.86199951,29.77690506,51.89930725,25.80999947,44.81567764,155.9493408,63.4082489,122.6766052,18.56858253,84.21720886,248.3177185,208.1780701,2823.81,26149.39,13.54,109.31,1.419,1.2428
155,44.87790298,40.00714874,69.5,1181.589966,154.4237366,38.64603043,69.84999847,29.88238716,51.15931702,27.13999939,45.00632858,160.5640717,63.55384445,124.3011856,18.39863396,84.32537079,247.7027893,209.925293,2821.98,26186.71,13.47,109.5,1.4247,1.2482
156,42.67687988,38.2712326,71.49749756,1119.199951,152.1599731,37.34355164,68.75,29.70388031,50.94921112,25.92000008,43.91224289,156.8628693,62.43759537,122.2238617,17.98719597,81.26740265,242.0643311,205.8068695,2762.13,25520.96,17.31,110.4,1.4126,1.2446
157,40.929245,37.31504822,69.5,1062.390015,147.1921844,36.01376343,66.62599945,28.12985039,49.96256256,25.12999916,41.85671234,155.8457642,60.06756973,115.7522659,17.30741882,78.57323456,235.0920105,199.7011719,2648.94,24345.75,37.32,110.09,1.4022,1.2418
158,40.12962341,38.87450409,72.14199829,1084.430054,148.3869476,38.12685776,66.79399872,28.62476921,50.80303574,25.23999977,42.13022232,153.7173157,60.10801697,117.0306168,17.37003136,79.3401947,236.6813507,200.1235657,2695.14,24912.77,29.98,109.18,1.3951,1.2381
159,40.84680939,38.04231644,70.83899689,1055.410034,148.8630676,38.60959244,69,28.38136864,50.02229309,26.90999985,42.27941513,166.9964142,59.49327469,116.6666183,17.39686584,80.64794159,237.598999,202.8596191,2681.66,24893.35,27.73,109.53,1.3881,1.2281
160,39.10742188,36.99553299,67.52500153,1007.710022,142.8083038,37.11584854,63.04600143,27.28602982,49.38852692,30.18000031,40.64659119,159.4244995,57.89975357,112.1746597,16.77075768,77.34416199,226.3600006,190.6290894,2581,23860.46,33.46,109,1.3915,1.2238
161,39.42066956,37.44802094,66.98000336,1046.27002,144.4522552,37.76253128,62.08399963,27.71605492,50.13251877,31.51000023,41.34281921,156.5426788,57.7379837,114.9888,17.45947456,79.08454132,222.6231689,197.8483582,2619.55,24190.9,29.06,108.44,1.3794,1.2226
162,40.53356552,38.95638275,69.31150055,1054.560059,147.2370758,38.25437546,63.14599991,28.1217308,50.86733627,30.95000076,41.53345871,153.4347992,58.0858078,115.6457214,17.37003136,80.45128632,226.9843903,203.3972015,2656,24601.27,25.61,108.72,1.382,1.2267
163,40.9127655,39.34664536,70.72550201,1054.140015,145.8896027,37.70788574,64.73200226,28.3489151,51.13369751,33.43999863,41.5085907,155.0734863,58.00491714,115.3705444,17.45947456,81.81803131,227.3533783,199.6820068,2662.94,24640.45,24.97,107.59,1.3892,1.2363
164,42.34713745,40.07209778,72.55249786,1072.699951,143.7245789,38.08131409,64.46199799,28.55175018,51.42763519,33.75,41.03614807,155.0734863,58.1747818,115.1130676,17.5668087,84.53185272,227.8264313,201.3907928,2698.63,24893.49,19.26,107,1.3955,1.2396
165,42.47079468,41.41764832,73.08799744,1091.359985,144.4342499,38.11774826,66.81400299,28.97365761,51.96954346,33.61000061,41.22678757,154.931778,58.81381226,116.4979401,17.49525261,83.14545441,231.8092194,208.9940338,2731.2,25200.37,19.13,106.36,1.4061,1.2482
166,42.38835526,41.28357697,72.43450165,1095.5,141.7482758,37.42553329,67.09799957,29.41990662,51.87769699,33.06000137,41.56660843,155.1868286,57.26883316,118.2023926,17.78147316,81.87704468,231.0145569,211.9124603,2732.22,25219.38,19.46,106.1,1.4055,1.2442
167,42.96541214,41.14471054,73.41750336,1103.589966,141.182312,37.13407135,66.95400238,29.21706963,51.40925598,32.84000015,40.54712677,155.7914276,55.56208801,116.17836,17.45053101,82.89962769,227.9777374,212.6324768,2716.26,24964.75,20.6,107.23,1.4021,1.2348
168,42.40484619,40.95796204,74.14600372,1113.75,142.5118713,36.9427948,66.66000366,29.01422691,51.52865982,33.38000107,39.75143433,157.1517181,54.57525635,115.3261337,17.19114304,82.87995911,230.1725769,221.3109589,2701.33,24797.78,20.02,107.64,1.3946,1.2314
169,42.33889008,41.30033493,74.26699829,1109.900024,144.3264465,37.26158142,69.23400116,28.9980011,50.88570404,32.11000061,39.67684174,155.1018219,54.71277237,115.3261337,17.09275246,81.98519135,232.1876678,217.9221649,2703.96,24962.48,18.72,106.96,1.3939,1.2326
170,43.92990875,42.01860428,75,1128.089966,146.4824982,37.26158142,70.41000366,29.41990662,51.56540298,32.65999985,40.02495575,157.8790894,55.82902908,117.1992569,17.18219757,82.40798187,238.6112976,219.6981812,2747.3,25309.99,16.49,106.64,1.3979,1.2298
171,44.14424133,42.84938812,76.09750366,1143.699951,146.949646,37.83539581,71.48400116,30.09333801,52.51147842,32.15999985,40.68803787,159.6455994,56.41142273,117.9944382,16.99436378,80.76593781,240.7777252,218.9013672,2779.6,25709.27,15.8,106.96,1.3952,1.2296
172,43.58366776,42.71053696,75.59899902,1117.51001,144.3264465,36.58757401,70.19799805,29.85803986,51.96036911,31.31999969,39.81774521,159.4094086,54.89881897,117.6370316,16.53820038,78.50440216,235.319046,217.4133453,2744.28,25410.03,18.59,107.47,1.3906,1.2239
173,44.02058411,42.6458931,75.62249756,1103.920044,142.5997925,35.84070587,68.61199951,29.4604702,52.44717026,31.86000061,39.56909561,158.2286072,54.23553848,116.0378113,16.600811,79.43852234,233.1147461,213.5157166,2713.83,25029.2,19.85,106.62,1.3794,1.2211
